Date,UNP,CSX,NSC,NEE,SO,DUK,AEP,ED,EXC,XEL,CNP,ENB,KMI,ET,OKE,TRGP,PAA,JPM,BAC,C,WFC,GS,MS,PNC,BLK,BX,V,MA,LMT,RTX,NOC,GD,LHX,HII,BWXT
11/13/20, 203.44 , 30.20 , 239.26 , 77.19 , 63.90 , 94.98 , 89.87 , 81.63 , 30.58 , 74.08 , 24.25 , 28.43 , 13.13 , 5.36 , 31.66 , 20.53 , 7.66 , 114.08 , 27.00 , 48.66 , 24.07 , 219.08 , 56.61 , 122.78 , 669.77 , 56.16 , 210.48 , 335.03 , 375.14 , 66.15 , 311.71 , 151.15 , 194.30 , 164.01 , 56.37 
11/16/20, 206.71 , 31.00 , 246.77 , 77.75 , 64.12 , 95.01 , 89.21 , 82.71 , 30.90 , 74.71 , 25.09 , 28.99 , 13.67 , 5.44 , 32.35 , 21.58 , 8.16 , 117.30 , 27.58 , 50.40 , 24.90 , 222.38 , 58.11 , 126.29 , 676.43 , 57.09 , 212.70 , 335.45 , 377.13 , 68.66 , 312.73 , 152.93 , 200.00 , 163.26 , 56.53 
11/17/20, 205.85 , 30.83 , 245.64 , 76.61 , 62.36 , 92.92 , 86.73 , 79.25 , 30.71 , 72.63 , 25.17 , 29.68 , 14.03 , 5.63 , 33.31 , 22.65 , 8.36 , 116.11 , 27.55 , 50.73 , 25.04 , 224.65 , 58.81 , 126.89 , 667.49 , 57.69 , 210.71 , 336.50 , 375.90 , 68.87 , 312.63 , 151.47 , 198.43 , 162.82 , 56.67 
11/18/20, 204.03 , 30.44 , 241.87 , 75.79 , 61.78 , 91.53 , 84.13 , 77.69 , 30.45 , 70.50 , 23.75 , 29.08 , 13.76 , 5.65 , 32.31 , 22.68 , 8.19 , 115.25 , 26.98 , 51.05 , 25.06 , 224.30 , 58.81 , 129.30 , 669.89 , 57.81 , 207.83 , 335.94 , 377.56 , 69.51 , 310.60 , 153.50 , 196.35 , 163.02 , 56.96 
11/19/20, 204.55 , 30.57 , 242.10 , 75.13 , 61.07 , 91.70 , 82.45 , 77.10 , 30.20 , 69.35 , 23.43 , 29.14 , 14.40 , 6.12 , 33.30 , 23.24 , 8.26 , 115.56 , 26.98 , 52.14 , 26.16 , 224.57 , 58.63 , 130.30 , 673.48 , 58.64 , 207.57 , 333.88 , 376.46 , 71.11 , 309.48 , 149.99 , 195.76 , 162.21 , 57.01 
11/20/20, 203.39 , 30.51 , 240.80 , 75.55 , 60.88 , 92.58 , 82.49 , 77.39 , 29.86 , 69.31 , 23.46 , 29.25 , 14.25 , 6.08 , 32.96 , 23.08 , 7.93 , 114.57 , 26.81 , 51.65 , 25.48 , 223.35 , 57.81 , 128.90 , 672.71 , 58.65 , 203.88 , 323.00 , 368.02 , 69.76 , 306.42 , 148.36 , 191.50 , 158.74 , 55.89 
11/23/20, 207.39 , 30.69 , 242.85 , 74.57 , 60.45 , 93.33 , 83.41 , 77.57 , 29.64 , 68.36 , 23.98 , 29.94 , 14.62 , 6.43 , 35.18 , 24.76 , 8.51 , 117.87 , 27.39 , 53.30 , 26.30 , 228.83 , 60.27 , 133.65 , 682.87 , 59.11 , 208.16 , 332.04 , 370.85 , 72.64 , 306.49 , 150.02 , 194.10 , 165.11 , 57.05 
11/24/20, 208.70 , 30.97 , 242.52 , 74.98 , 61.19 , 96.26 , 84.82 , 78.38 , 30.48 , 68.14 , 24.36 , 31.32 , 14.97 , 6.71 , 37.66 , 25.20 , 8.66 , 123.32 , 28.98 , 57.06 , 28.61 , 237.50 , 63.60 , 140.11 , 699.30 , 59.83 , 209.68 , 342.39 , 378.48 , 74.36 , 309.98 , 153.67 , 195.83 , 170.87 , 58.64 
11/25/20, 207.24 , 30.75 , 241.46 , 75.97 , 60.89 , 96.15 , 85.37 , 78.66 , 30.11 , 68.11 , 24.51 , 31.82 , 14.85 , 6.49 , 37.54 , 24.98 , 8.63 , 122.03 , 29.03 , 57.06 , 28.59 , 236.54 , 63.48 , 140.65 , 703.61 , 60.48 , 210.89 , 341.32 , 378.34 , 73.81 , 312.26 , 152.04 , 194.98 , 165.53 , 58.11 
11/27/20, 205.64 , 30.43 , 242.72 , 75.13 , 60.65 , 94.60 , 84.92 , 77.77 , 29.76 , 67.62 , 24.07 , 31.86 , 14.75 , 6.36 , 37.23 , 24.50 , 8.28 , 121.22 , 28.99 , 56.67 , 28.46 , 235.40 , 63.84 , 139.79 , 715.11 , 60.53 , 211.00 , 339.07 , 374.34 , 73.91 , 306.03 , 152.06 , 194.47 , 164.53 , 57.56 
11/30/20, 204.08 , 30.02 , 237.02 , 73.59 , 59.85 , 92.66 , 84.89 , 76.25 , 29.29 , 67.36 , 23.19 , 31.21 , 14.38 , 6.18 , 35.87 , 23.50 , 7.94 , 117.88 , 28.16 , 55.07 , 27.35 , 230.58 , 61.83 , 138.07 , 698.35 , 59.55 , 210.35 , 336.51 , 365.00 , 71.72 , 302.26 , 149.35 , 191.99 , 160.19 , 56.88 
12/1/20, 202.40 , 30.21 , 238.75 , 74.15 , 60.57 , 93.26 , 85.21 , 76.91 , 29.41 , 68.41 , 22.83 , 31.34 , 14.10 , 6.17 , 36.47 , 23.61 , 8.10 , 119.74 , 28.69 , 55.47 , 28.06 , 232.08 , 63.28 , 140.72 , 715.23 , 60.42 , 211.20 , 338.88 , 364.99 , 71.23 , 301.10 , 151.76 , 191.84 , 164.42 , 56.94 
12/2/20, 203.56 , 30.23 , 239.67 , 74.31 , 61.88 , 93.87 , 85.87 , 77.03 , 29.64 , 68.68 , 22.93 , 32.17 , 14.34 , 6.33 , 37.47 , 24.17 , 8.30 , 122.04 , 29.06 , 57.20 , 28.87 , 237.65 , 64.02 , 141.38 , 718.36 , 61.60 , 210.18 , 340.22 , 361.36 , 71.94 , 298.77 , 153.35 , 191.54 , 163.17 , 56.71 
12/3/20, 202.26 , 30.14 , 237.15 , 73.35 , 61.88 , 92.35 , 84.74 , 75.91 , 29.27 , 67.31 , 22.79 , 32.73 , 14.49 , 6.55 , 38.49 , 24.90 , 9.00 , 121.24 , 28.91 , 56.58 , 29.16 , 235.47 , 64.06 , 141.25 , 715.42 , 61.40 , 208.05 , 335.14 , 362.03 , 73.29 , 303.43 , 153.88 , 192.70 , 163.73 , 56.74 
12/4/20, 206.05 , 30.62 , 240.19 , 72.52 , 61.52 , 91.15 , 83.39 , 75.31 , 29.19 , 65.75 , 22.86 , 33.38 , 14.93 , 6.93 , 40.63 , 26.52 , 9.68 , 122.34 , 29.29 , 58.62 , 29.55 , 239.58 , 65.00 , 142.53 , 703.47 , 62.04 , 212.68 , 344.35 , 366.61 , 73.91 , 307.23 , 156.04 , 195.04 , 167.69 , 57.64 
12/7/20, 204.99 , 30.68 , 239.06 , 73.27 , 61.73 , 91.87 , 83.84 , 74.84 , 29.37 , 66.61 , 23.14 , 33.28 , 14.80 , 6.70 , 40.31 , 25.72 , 9.35 , 121.88 , 29.09 , 58.13 , 29.34 , 238.45 , 64.26 , 141.81 , 709.49 , 61.98 , 212.65 , 340.96 , 362.13 , 73.04 , 301.00 , 153.00 , 191.63 , 170.04 , 58.61 
12/8/20, 205.21 , 30.50 , 238.67 , 73.68 , 61.00 , 91.51 , 83.49 , 74.56 , 29.46 , 66.04 , 22.50 , 33.42 , 14.76 , 6.74 , 40.79 , 26.27 , 9.04 , 122.00 , 28.93 , 58.36 , 28.94 , 238.84 , 63.91 , 141.43 , 713.92 , 62.45 , 212.77 , 340.79 , 359.23 , 74.48 , 301.96 , 153.57 , 189.25 , 171.59 , 60.14 
12/9/20, 205.88 , 30.58 , 240.86 , 73.67 , 60.77 , 91.39 , 83.60 , 74.24 , 29.30 , 65.56 , 22.23 , 33.55 , 14.61 , 6.49 , 40.22 , 26.00 , 8.69 , 121.05 , 28.80 , 58.95 , 29.05 , 242.82 , 64.37 , 143.28 , 701.68 , 62.39 , 209.58 , 336.85 , 361.35 , 73.54 , 303.73 , 154.14 , 188.30 , 173.44 , 60.62 
12/10/20, 202.52 , 30.00 , 236.50 , 73.28 , 60.50 , 91.76 , 82.48 , 73.35 , 29.38 , 65.18 , 21.80 , 34.23 , 14.79 , 6.82 , 41.75 , 28.06 , 8.86 , 120.27 , 29.11 , 60.50 , 29.49 , 244.40 , 64.44 , 143.99 , 698.41 , 62.85 , 207.61 , 331.52 , 355.39 , 72.98 , 298.43 , 150.37 , 187.50 , 174.46 , 62.10 
12/11/20, 203.06 , 30.14 , 235.25 , 73.80 , 60.42 , 91.54 , 82.76 , 73.16 , 29.37 , 65.00 , 21.75 , 34.10 , 14.75 , 7.01 , 41.57 , 28.25 , 8.76 , 119.56 , 28.57 , 58.93 , 29.08 , 239.99 , 63.32 , 143.66 , 695.20 , 63.84 , 206.24 , 327.42 , 361.71 , 72.89 , 300.57 , 151.33 , 189.18 , 177.70 , 62.60 
12/14/20, 198.00 , 29.64 , 229.25 , 73.55 , 59.66 , 91.13 , 82.21 , 72.41 , 29.28 , 65.04 , 21.64 , 33.35 , 14.31 , 6.95 , 40.14 , 27.44 , 8.59 , 118.30 , 28.22 , 58.74 , 28.64 , 237.79 , 61.88 , 141.79 , 683.92 , 63.11 , 207.25 , 331.15 , 357.66 , 70.80 , 298.00 , 153.34 , 189.95 , 174.98 , 61.10 
12/15/20, 200.30 , 30.07 , 229.80 , 74.91 , 60.86 , 92.11 , 84.29 , 73.00 , 30.46 , 66.02 , 22.24 , 33.71 , 14.77 , 6.99 , 41.31 , 28.18 , 8.90 , 120.32 , 28.64 , 59.67 , 29.73 , 242.43 , 63.95 , 143.15 , 698.18 , 65.14 , 208.36 , 333.65 , 357.57 , 71.04 , 298.51 , 154.60 , 188.32 , 176.07 , 62.13 
12/16/20, 198.85 , 29.70 , 228.70 , 74.44 , 60.43 , 90.61 , 82.83 , 71.75 , 30.26 , 65.59 , 21.87 , 33.27 , 14.60 , 6.87 , 40.65 , 28.28 , 8.77 , 120.67 , 28.72 , 59.75 , 29.65 , 243.77 , 64.23 , 145.25 , 698.37 , 64.93 , 208.27 , 332.10 , 354.57 , 70.57 , 302.01 , 153.40 , 186.13 , 174.62 , 61.03 
12/17/20, 202.20 , 30.18 , 230.69 , 75.06 , 61.07 , 91.52 , 83.86 , 71.62 , 30.41 , 67.01 , 21.88 , 33.14 , 14.30 , 6.88 , 40.73 , 27.75 , 8.78 , 119.67 , 28.83 , 60.05 , 29.47 , 244.43 , 64.67 , 145.02 , 706.01 , 65.34 , 211.18 , 336.90 , 352.60 , 70.64 , 300.68 , 151.59 , 185.71 , 170.47 , 60.52 
12/18/20, 203.60 , 30.22 , 232.39 , 74.51 , 60.14 , 90.32 , 83.29 , 71.15 , 30.36 , 66.10 , 21.87 , 32.79 , 14.21 , 6.78 , 39.87 , 26.95 , 8.76 , 119.08 , 28.67 , 59.06 , 29.01 , 242.13 , 64.18 , 144.91 , 698.80 , 64.60 , 211.31 , 340.33 , 356.03 , 70.17 , 303.13 , 152.67 , 187.21 , 169.62 , 60.16 
12/21/20, 202.49 , 29.90 , 230.14 , 74.40 , 60.00 , 89.10 , 82.12 , 69.95 , 29.60 , 65.39 , 21.05 , 32.33 , 13.99 , 6.60 , 39.39 , 27.08 , 8.57 , 123.55 , 29.74 , 61.23 , 29.55 , 256.98 , 67.83 , 144.60 , 698.83 , 64.45 , 209.01 , 334.37 , 349.35 , 69.67 , 297.61 , 149.67 , 185.04 , 165.27 , 59.48 
12/22/20, 201.52 , 29.85 , 230.50 , 74.71 , 59.72 , 89.53 , 81.40 , 69.65 , 29.78 , 64.83 , 20.82 , 31.90 , 13.78 , 6.46 , 38.63 , 26.66 , 8.78 , 121.67 , 29.21 , 59.26 , 28.96 , 250.09 , 66.64 , 143.73 , 693.52 , 64.84 , 205.84 , 332.24 , 347.92 , 69.25 , 296.32 , 146.50 , 184.11 , 163.63 , 59.00 
12/23/20, 201.17 , 29.89 , 233.12 , 74.33 , 59.38 , 89.04 , 80.71 , 70.07 , 29.74 , 64.31 , 21.50 , 32.10 , 13.83 , 6.52 , 38.80 , 26.85 , 8.98 , 125.07 , 30.05 , 60.78 , 30.35 , 256.45 , 68.21 , 146.70 , 703.64 , 65.05 , 205.30 , 329.23 , 351.60 , 70.72 , 300.66 , 148.15 , 185.85 , 166.55 , 61.20 
12/24/20, 203.39 , 30.02 , 234.39 , 74.98 , 59.80 , 89.67 , 81.42 , 70.44 , 29.83 , 64.63 , 21.58 , 32.19 , 13.83 , 6.44 , 38.80 , 26.55 , 8.85 , 124.52 , 29.96 , 60.57 , 29.84 , 256.16 , 68.09 , 146.15 , 707.18 , 64.99 , 208.70 , 336.00 , 351.97 , 70.27 , 299.60 , 149.01 , 185.16 , 165.40 , 60.14 
12/28/20, 205.65 , 30.21 , 236.71 , 75.49 , 59.99 , 90.25 , 81.28 , 71.26 , 30.10 , 65.32 , 21.41 , 31.80 , 13.64 , 6.23 , 38.41 , 25.73 , 8.65 , 125.34 , 30.13 , 61.13 , 29.93 , 259.59 , 68.05 , 146.54 , 710.18 , 64.67 , 212.63 , 344.47 , 354.18 , 70.63 , 303.02 , 148.72 , 187.32 , 166.89 , 60.31 
12/29/20, 204.42 , 29.78 , 233.99 , 75.33 , 60.07 , 89.86 , 81.18 , 70.76 , 29.83 , 65.42 , 21.30 , 31.83 , 13.57 , 6.20 , 38.13 , 26.12 , 8.54 , 125.01 , 30.01 , 60.91 , 29.78 , 258.01 , 67.71 , 144.87 , 706.28 , 64.54 , 214.37 , 346.66 , 353.90 , 70.34 , 300.99 , 147.55 , 186.29 , 166.58 , 59.64 
12/30/20, 205.98 , 30.11 , 235.98 , 75.91 , 60.61 , 90.56 , 81.51 , 71.02 , 29.90 , 65.65 , 21.42 , 31.97 , 13.57 , 6.16 , 38.12 , 26.18 , 8.37 , 125.36 , 29.98 , 60.86 , 29.75 , 259.45 , 67.84 , 146.89 , 708.94 , 64.70 , 218.36 , 355.55 , 354.16 , 71.36 , 302.61 , 148.30 , 187.65 , 168.54 , 60.16 
12/31/20, 208.22 , 30.25 , 237.61 , 77.15 , 61.43 , 91.56 , 83.27 , 72.27 , 30.11 , 66.67 , 21.64 , 31.99 , 13.67 , 6.18 , 38.38 , 26.38 , 8.24 , 127.07 , 30.31 , 61.66 , 30.18 , 263.71 , 68.53 , 149.00 , 721.54 , 64.81 , 218.73 , 356.94 , 354.98 , 71.51 , 304.72 , 148.82 , 189.02 , 170.48 , 60.28 
1/4/21, 203.01 , 29.33 , 233.44 , 74.22 , 59.36 , 89.71 , 81.54 , 70.66 , 29.36 , 65.66 , 21.34 , 31.97 , 13.56 , 6.10 , 37.50 , 26.16 , 8.20 , 125.87 , 30.03 , 60.14 , 29.70 , 265.00 , 68.33 , 149.15 , 710.82 , 63.00 , 217.76 , 351.49 , 344.64 , 68.43 , 294.76 , 145.94 , 180.44 , 164.05 , 58.95 
1/5/21, 205.50 , 29.83 , 235.71 , 74.77 , 59.75 , 89.75 , 81.43 , 69.87 , 29.31 , 65.02 , 21.57 , 33.34 , 13.90 , 6.46 , 39.38 , 27.78 , 8.69 , 125.65 , 30.26 , 61.70 , 30.53 , 270.93 , 69.49 , 148.36 , 714.58 , 62.81 , 214.51 , 347.42 , 348.79 , 69.42 , 296.59 , 146.01 , 182.35 , 165.56 , 59.22 
1/6/21, 209.80 , 30.62 , 243.35 , 78.43 , 61.21 , 90.91 , 82.08 , 71.36 , 30.27 , 66.46 , 21.95 , 32.98 , 14.36 , 6.62 , 39.83 , 28.55 , 9.16 , 131.55 , 32.15 , 65.25 , 32.69 , 285.55 , 73.68 , 156.51 , 734.96 , 61.66 , 212.62 , 347.55 , 348.03 , 70.28 , 299.14 , 149.74 , 182.77 , 170.98 , 61.00 
1/7/21, 212.72 , 31.34 , 249.85 , 79.29 , 61.14 , 89.89 , 79.89 , 69.91 , 29.97 , 65.16 , 20.88 , 33.70 , 14.60 , 6.65 , 40.70 , 30.47 , 9.63 , 135.87 , 32.86 , 66.02 , 33.43 , 291.65 , 74.94 , 159.00 , 750.42 , 63.23 , 213.81 , 349.86 , 342.55 , 69.78 , 292.58 , 151.72 , 181.25 , 169.74 , 58.91 
1/8/21, 218.82 , 31.95 , 254.04 , 81.13 , 61.57 , 90.05 , 79.18 , 69.93 , 30.10 , 65.76 , 20.71 , 33.35 , 14.49 , 6.73 , 39.93 , 29.20 , 9.44 , 136.02 , 32.53 , 65.37 , 33.19 , 290.08 , 75.25 , 158.19 , 756.45 , 62.90 , 215.45 , 353.85 , 336.10 , 69.86 , 288.33 , 150.77 , 180.70 , 169.09 , 59.23 
1/11/21, 217.35 , 32.00 , 254.37 , 79.69 , 61.21 , 89.29 , 78.78 , 68.73 , 29.85 , 64.40 , 20.79 , 33.24 , 14.74 , 6.83 , 41.23 , 29.21 , 9.53 , 138.05 , 33.07 , 66.44 , 33.24 , 293.83 , 76.06 , 159.38 , 766.68 , 62.69 , 212.89 , 348.20 , 337.68 , 69.80 , 294.74 , 151.78 , 183.49 , 169.20 , 59.80 
1/12/21, 218.64 , 31.96 , 256.44 , 79.75 , 58.82 , 88.93 , 77.84 , 67.92 , 30.01 , 63.40 , 20.70 , 33.72 , 15.21 , 7.14 , 43.51 , 31.01 , 10.18 , 140.22 , 33.66 , 66.67 , 33.94 , 302.21 , 75.80 , 161.73 , 777.74 , 62.58 , 208.86 , 342.92 , 341.85 , 71.52 , 297.54 , 153.50 , 184.98 , 172.21 , 60.33 
1/13/21, 216.61 , 31.55 , 254.48 , 81.84 , 59.71 , 91.56 , 78.15 , 69.61 , 30.52 , 65.01 , 20.82 , 34.60 , 15.31 , 7.24 , 43.71 , 30.69 , 10.27 , 140.35 , 33.46 , 66.86 , 33.80 , 302.94 , 75.56 , 159.10 , 779.75 , 63.97 , 209.35 , 346.33 , 345.49 , 70.50 , 299.46 , 152.63 , 186.73 , 171.30 , 60.09 
1/14/21, 216.16 , 31.16 , 252.46 , 82.53 , 59.04 , 91.66 , 78.83 , 68.46 , 30.36 , 63.56 , 20.85 , 35.60 , 15.64 , 7.13 , 44.76 , 31.07 , 10.52 , 141.17 , 33.99 , 69.01 , 34.75 , 307.87 , 76.47 , 161.50 , 743.50 , 63.50 , 201.86 , 326.93 , 347.44 , 70.94 , 303.02 , 154.09 , 190.77 , 172.02 , 61.22 
1/15/21, 216.60 , 31.14 , 252.95 , 82.04 , 59.66 , 92.11 , 80.47 , 69.60 , 30.92 , 64.96 , 21.46 , 35.26 , 15.49 , 7.01 , 44.17 , 30.03 , 10.33 , 138.64 , 33.01 , 64.23 , 32.04 , 301.01 , 75.24 , 154.78 , 727.76 , 63.35 , 201.59 , 323.26 , 347.27 , 69.20 , 300.75 , 153.17 , 188.58 , 171.47 , 59.85 
1/19/21, 215.28 , 30.89 , 249.84 , 82.81 , 61.06 , 90.38 , 80.71 , 69.48 , 30.53 , 64.71 , 21.69 , 35.08 , 15.55 , 6.85 , 44.11 , 30.08 , 10.17 , 138.04 , 32.77 , 63.69 , 32.63 , 294.20 , 74.99 , 156.00 , 733.65 , 64.41 , 201.66 , 325.94 , 341.50 , 69.36 , 298.02 , 153.13 , 190.10 , 170.57 , 59.99 
1/20/21, 218.18 , 31.07 , 253.43 , 84.05 , 60.65 , 90.78 , 80.75 , 69.94 , 30.70 , 65.43 , 21.48 , 35.56 , 15.59 , 6.83 , 44.01 , 29.77 , 9.91 , 135.97 , 32.34 , 63.25 , 32.46 , 290.47 , 74.84 , 156.26 , 741.54 , 65.22 , 206.01 , 334.91 , 341.67 , 68.84 , 298.78 , 154.03 , 188.38 , 168.46 , 58.88 
1/21/21, 207.90 , 30.54 , 245.36 , 83.71 , 59.88 , 90.18 , 80.97 , 69.15 , 30.68 , 65.11 , 21.69 , 35.05 , 15.26 , 6.62 , 42.87 , 28.77 , 9.12 , 134.83 , 31.77 , 61.87 , 32.00 , 289.37 , 74.70 , 153.69 , 742.20 , 65.69 , 205.14 , 334.44 , 339.67 , 68.11 , 296.87 , 151.06 , 183.13 , 166.89 , 58.31 
1/22/21, 207.13 , 29.21 , 244.22 , 84.21 , 60.14 , 90.29 , 82.08 , 68.83 , 30.33 , 64.76 , 21.44 , 34.66 , 15.32 , 6.50 , 42.84 , 28.77 , 9.10 , 133.79 , 31.55 , 61.33 , 31.90 , 289.39 , 74.13 , 152.57 , 735.05 , 65.03 , 202.02 , 328.99 , 339.88 , 67.58 , 298.16 , 152.77 , 183.80 , 167.64 , 58.18 
1/25/21, 206.46 , 29.29 , 245.96 , 86.87 , 61.02 , 92.91 , 82.59 , 70.64 , 30.91 , 66.50 , 21.67 , 34.58 , 15.26 , 6.57 , 42.23 , 27.97 , 9.03 , 132.12 , 31.16 , 60.56 , 32.24 , 283.04 , 72.38 , 150.47 , 722.98 , 64.98 , 200.98 , 329.19 , 343.51 , 66.28 , 299.35 , 153.16 , 185.23 , 166.51 , 57.96 
1/26/21, 200.05 , 28.94 , 238.09 , 85.23 , 59.69 , 92.92 , 81.82 , 70.28 , 30.56 , 65.81 , 21.95 , 34.86 , 15.22 , 6.62 , 42.12 , 27.59 , 8.95 , 131.58 , 30.94 , 60.91 , 31.38 , 281.76 , 71.21 , 148.06 , 721.85 , 64.90 , 202.01 , 327.70 , 330.69 , 67.20 , 293.11 , 150.33 , 179.92 , 160.88 , 57.31 
1/27/21, 194.33 , 27.96 , 235.64 , 80.19 , 58.54 , 91.71 , 80.44 , 71.54 , 29.25 , 63.82 , 20.86 , 33.84 , 14.82 , 6.47 , 40.55 , 26.99 , 8.60 , 127.86 , 29.83 , 59.40 , 30.17 , 273.33 , 68.42 , 144.44 , 697.79 , 65.16 , 194.97 , 315.49 , 332.51 , 65.50 , 292.24 , 152.73 , 179.14 , 163.20 , 54.89 
1/28/21, 201.29 , 28.90 , 241.79 , 82.46 , 59.04 , 91.48 , 80.56 , 70.21 , 29.98 , 63.64 , 21.58 , 34.00 , 14.69 , 6.41 , 42.11 , 28.05 , 8.58 , 130.11 , 30.32 , 60.34 , 30.81 , 275.02 , 69.32 , 147.79 , 719.91 , 67.05 , 198.22 , 324.28 , 327.93 , 68.17 , 293.03 , 150.43 , 176.66 , 161.95 , 55.13 
1/29/21, 197.47 , 28.58 , 236.62 , 80.87 , 58.92 , 94.00 , 80.91 , 70.78 , 29.64 , 63.99 , 21.09 , 33.60 , 14.08 , 6.27 , 39.83 , 27.37 , 8.37 , 128.67 , 29.65 , 57.99 , 29.88 , 271.17 , 67.05 , 143.52 , 701.26 , 67.19 , 193.25 , 316.29 , 321.82 , 66.73 , 286.61 , 146.68 , 171.51 , 157.33 , 53.92 
2/1/21, 198.60 , 29.02 , 239.91 , 81.70 , 59.11 , 93.16 , 81.18 , 70.75 , 30.01 , 63.94 , 21.24 , 33.85 , 14.02 , 6.36 , 40.02 , 28.00 , 8.40 , 129.62 , 29.96 , 58.43 , 29.99 , 274.73 , 67.67 , 145.86 , 713.17 , 69.33 , 198.36 , 321.56 , 324.03 , 66.96 , 292.31 , 147.67 , 173.56 , 157.77 , 54.94 
2/2/21, 205.93 , 29.88 , 246.35 , 82.93 , 59.64 , 93.10 , 82.11 , 70.26 , 30.56 , 64.20 , 21.50 , 34.45 , 13.81 , 6.53 , 41.21 , 29.21 , 8.59 , 133.61 , 31.03 , 59.58 , 30.75 , 286.97 , 70.95 , 150.40 , 729.50 , 70.99 , 202.61 , 334.37 , 332.70 , 70.14 , 300.00 , 149.82 , 180.54 , 159.62 , 56.03 
2/3/21, 204.36 , 29.77 , 246.25 , 83.05 , 59.45 , 93.39 , 81.28 , 70.51 , 30.29 , 63.18 , 21.15 , 34.85 , 14.24 , 6.67 , 42.48 , 30.03 , 8.60 , 135.14 , 31.58 , 61.10 , 31.70 , 288.55 , 70.60 , 152.20 , 724.08 , 69.95 , 201.36 , 332.82 , 332.39 , 70.58 , 300.74 , 153.08 , 179.51 , 161.20 , 55.44 
2/4/21, 204.45 , 29.47 , 245.57 , 83.00 , 60.34 , 94.35 , 82.21 , 70.59 , 31.14 , 63.59 , 21.43 , 35.27 , 14.03 , 6.75 , 42.46 , 29.81 , 8.86 , 138.25 , 32.50 , 62.41 , 32.66 , 293.75 , 72.29 , 156.68 , 732.45 , 70.99 , 209.25 , 340.83 , 337.23 , 72.68 , 301.85 , 157.53 , 184.90 , 161.25 , 56.45 
2/5/21, 204.20 , 29.52 , 245.66 , 83.60 , 60.88 , 94.74 , 82.19 , 71.50 , 31.15 , 63.44 , 21.40 , 35.17 , 14.15 , 6.72 , 42.84 , 30.23 , 8.93 , 137.98 , 32.37 , 62.58 , 32.56 , 293.50 , 73.22 , 156.94 , 726.33 , 70.84 , 208.77 , 338.75 , 337.04 , 72.33 , 298.79 , 158.82 , 182.83 , 163.90 , 56.11 
2/8/21, 204.12 , 29.09 , 243.80 , 83.40 , 60.73 , 93.60 , 80.98 , 71.28 , 31.19 , 62.25 , 21.03 , 35.81 , 14.73 , 7.06 , 43.43 , 31.26 , 9.27 , 140.14 , 33.09 , 63.65 , 33.40 , 300.15 , 74.23 , 158.79 , 726.45 , 70.55 , 206.89 , 337.03 , 337.84 , 72.49 , 300.13 , 159.64 , 186.27 , 165.02 , 56.99 
2/9/21, 204.65 , 29.49 , 245.82 , 83.83 , 60.64 , 93.32 , 79.84 , 71.35 , 31.07 , 62.12 , 21.28 , 35.73 , 14.57 , 6.78 , 43.36 , 30.31 , 9.28 , 139.58 , 32.95 , 63.12 , 33.26 , 300.46 , 74.24 , 158.14 , 728.80 , 70.89 , 206.52 , 333.44 , 342.34 , 73.04 , 303.78 , 162.14 , 186.17 , 167.22 , 56.71 
2/10/21, 203.50 , 29.39 , 245.29 , 83.91 , 60.93 , 93.70 , 80.01 , 72.31 , 30.89 , 62.28 , 21.46 , 36.08 , 14.79 , 6.83 , 44.75 , 31.05 , 8.39 , 139.66 , 32.98 , 63.62 , 33.20 , 304.28 , 74.33 , 160.11 , 723.17 , 70.86 , 206.44 , 334.21 , 342.19 , 72.47 , 303.63 , 163.13 , 187.52 , 167.77 , 57.10 
2/11/21, 207.23 , 29.58 , 248.91 , 83.95 , 61.29 , 90.42 , 78.95 , 71.82 , 30.48 , 61.57 , 21.25 , 35.08 , 14.69 , 6.78 , 44.28 , 30.42 , 8.25 , 139.27 , 32.88 , 63.20 , 32.72 , 302.32 , 73.72 , 159.31 , 721.43 , 70.66 , 210.66 , 342.87 , 339.14 , 72.33 , 299.63 , 163.45 , 187.50 , 170.53 , 58.56 
2/12/21, 213.16 , 30.05 , 254.84 , 83.13 , 60.10 , 89.82 , 78.61 , 71.06 , 30.10 , 61.54 , 21.38 , 34.57 , 14.84 , 6.82 , 45.11 , 30.74 , 8.43 , 141.25 , 33.37 , 63.63 , 33.53 , 306.32 , 74.61 , 162.27 , 722.98 , 70.21 , 209.96 , 341.00 , 337.73 , 72.61 , 297.36 , 164.83 , 185.92 , 176.13 , 59.15 
2/16/21, 213.99 , 30.25 , 256.40 , 81.19 , 59.30 , 88.38 , 78.19 , 70.05 , 29.93 , 60.51 , 21.54 , 34.76 , 15.04 , 6.96 , 45.95 , 31.04 , 8.68 , 144.65 , 34.27 , 64.12 , 34.79 , 311.96 , 76.05 , 169.91 , 730.31 , 70.34 , 207.90 , 341.21 , 335.03 , 72.61 , 290.88 , 163.32 , 184.49 , 175.16 , 59.43 
2/17/21, 211.23 , 30.00 , 253.03 , 80.68 , 59.27 , 89.20 , 78.49 , 70.16 , 30.07 , 60.90 , 21.53 , 34.52 , 15.13 , 6.89 , 45.99 , 30.99 , 8.62 , 145.10 , 34.41 , 64.76 , 36.59 , 312.74 , 75.45 , 167.55 , 721.39 , 69.88 , 207.51 , 337.33 , 337.00 , 73.06 , 297.18 , 164.49 , 188.46 , 178.42 , 59.69 
